id,raw_budget,raw_revenue,raw
693,60000000,516567575,2004
15045,45000000,48563556,2004
11804,10000000,92094360,2005
25350,10000000,290875,2004
9947,65000000,56824633,2005
6439,30000000,89955540,2005
7214,45000000,76665507,2005
613,13500000,93631744,2005
11637,20000000,98114471,2005
11096,25000000,123696741,2005
8968,20000000,67192859,2005
11413,10000000,38364855,2006
8953,20000000,10468867,2005
8488,55000000,366784257,2005
13682,20000000,55686944,2005
561,75000000,221594911,2005
10214,100000000,59918422,2005
17880,15000000,33508485,2005
9470,20000000,102034104,2005
37232,1800000,1322161,2005
5204,6400000,8902141,2007
16186,5500000,50458356,2005
10012,35000000,25114901,2005
4551,75000000,94944017,2005
2026,75000000,77636443,2005
9928,80000000,260700012,2005
13374,25000000,25732334,2005
10040,60000000,101382396,2005
11638,35000000,102115888,2005
48463,1400000,56073,2004
187,40000000,158527918,2005
14177,25000000,38351350,2005
3875,26000000,45043870,2009
24363,2000000,466106,2005
27360,25000000,4049527,2005
11679,60000000,71073932,2005
1495,110000000,218853353,2005
43881,1300000,5273000,1936
10913,8000000,446438,2005
4379,45000000,155931301,2005
953,75000000,556559566,2005
14358,500000,9387581,2005
19316,2500000,1269705,2005
921,88000000,105021488,2005
10226,2850000,6435262,2005
12109,2000000,2226603,2005
11620,8250000,30022000,1951
272,150000000,359142722,2005
9709,1700000,4727375,2005
25248,5200000,1695126,2005
11451,50000000,144110682,2005
25312,1700000,661221,2005
9722,80000000,131159306,2005
2287,700000,4857731,2005
1382,2000000,9615464,2005
74,132000000,606836535,2005
7233,45000000,17492014,2005
9738,87500000,333132750,2005
14278,350000,1772979,2005
9522,40000000,283218368,2005
33693,30000,82698,2005
11459,35000000,83109359,2005
10048,138000000,76416746,2005
11648,35000000,58405313,2005
16320,39000000,40319440,2005
1444,1000000,3553253,2005
11453,22000000,45273464,2005
8292,30000000,92494381,2005
15907,12000000,994790,2005
79684,25000000,98406855,2012
11460,26000000,96666486,2005
445,8000000,19891331,2005
17186,30000000,3252550,2005
14175,35000000,64188387,2005
9007,58000000,100687083,2005
1830,42000000,60437727,2005
10092,1000000,15943081,2005
1546,4000000,1919197,2005
8814,70000000,54612337,2005
9923,50000000,22969202,2005
7553,1125000,18673274,2005
9315,55000000,214392904,2005
398,7000000,49924079,2005
14544,10000000,17433072,2005
11968,50000000,41982227,2005
14517,4000000,973613,2005
5236,15000000,16829464,2005
30082,1500000,172569,2005
12612,2000000,105377,2004
142,13900000,177012173,2005
9621,54000000,50719373,2005
9701,30000000,23676771,2005
3291,7000000,56586901,2005
12920,32000000,39498360,2005
2610,7500000,11758418,2005
9729,25000000,1415656,2005
215,5000000,152925093,2005
1951,14200000,543306,2006
81220,500000,7890,2001
25,72000000,96947540,2005
9982,60000000,310043823,2005
12877,1125000,414736,2006
10060,40000000,46666955,2005
231,50000000,92690959,2005
8999,22000000,57520063,2005
9885,1100000,29005064,2005
674,150000000,896911078,2005
69,29000000,187707495,2005
1833,40000000,31670620,2005
7301,500000,602789,2006
116,15000000,87973835,2005
1904,85000000,161510853,2005
612,75000000,131492772,2005
546,1000000,16553163,2006
2800,70000000,88933562,2005
9641,60000000,135015330,2005
10773,20000000,27836366,2005
168705,25000000,3605420,2006
1690,4800000,82241110,2006
9900,5000000,6590172,2006
9918,30000000,42799060,2006
17379,45000000,43343247,2006
10982,17500000,109843390,2006
834,45000000,113417762,2006
7509,3000000,11322573,2006
1969,35000000,19282590,2006
11565,40000000,137047376,2006
11283,25000000,128745578,2006
9286,25000000,112798051,2006
292,3000000,12051924,2006
1651,1600000,2627795,1999
9975,50000000,71052604,2006
9754,50000000,82751189,2006
14256,3500000,113783,2006
9036,40000000,120455994,2006
10073,20000000,85146165,2006
16781,10000000,63320521,2006
24432,20000000,28058652,2006
9920,30000000,30962112,2006
10025,28000000,38159905,2006
2207,45000000,65595141,2006
6877,50000000,128402901,2006
950,75000000,651899282,2006
752,50000000,130214162,2006
9655,25000000,55279608,2006
9388,7500000,40016662,2006
9950,13000000,2898225,2006
388,50000000,185798265,2006
868,3000000,11537539,2006
14191,12000000,22978953,2006
12763,30000000,65390493,2006
186,27000000,55495466,2006
219,9400000,87226613,2006
13751,8000000,18959424,2006
10069,20000000,23187506,2006
3093,70000000,35417162,2006
9270,450000,4243996,2006
30139,3000000,7301115,2006
9389,18000000,2401413,2006
8998,6500000,18110152,2006
18276,15000000,8224998,2006
4257,40000000,178710620,2006
2652,950000,8267066,2006
17111,8000000,47782426,2008
588,50000000,94704227,2006
9310,17000000,16510971,2006
956,150000000,397501348,2006
9829,18000000,77635035,2006
10115,20000000,30399714,2006
7870,8000000,973443,2006
7518,80000000,343397247,2006
503,160000000,181674817,2006
36668,210000000,459260946,2006
13689,10000000,3260179,2006
15013,7000000,463039,2006
21014,5000000,4414753,2006
920,70000000,461651246,2006
9353,32000000,99296462,2006
9339,82500000,237685089,2006
58,225000000,1066215812,2006
1819,54000000,130402010,2006
2295,5000000,27342246,2006
9697,75000000,72785169,2006
4474,30000000,60772856,2006
1887,40000000,60862471,2006
13508,1000000,1849392,2006
9513,60000000,147985373,2006
1452,232000000,374085065,2006
18191,10000000,241719,2006
773,8000000,100642353,2006
1164,20000000,132121212,2006
32740,10000000,32430721,2006
13141,2000000,2077844,2006
35199,500000,3177636,2006
9072,64000000,101636047,2006
14120,10000000,11924041,2006
9297,75000000,141267370,2006
326,33000000,62020814,2006
512,4000000,40103262,2006
9718,73000000,162870525,2006
1593,110000000,579446407,2006
1852,65000000,163295654,2006
1262,30000000,53572822,2006
82,135000000,163818556,2006
1948,12000000,43924923,2006
9762,12000000,110989157,2006
14113,35000000,12506188,2006
15049,8000000,12740705,2006
7859,700000,4911725,2006
9988,17500000,20159316,2006
5072,10000000,5950002,2007
14057,9000000,2548378,2006
13075,2000000,759504,2006
7512,2400000,500296,2006
9766,30000000,41457834,2006
1579,40000000,121032272,2006
9664,60000000,14816379,2006
12094,11000000,85278712,2006
15624,450000,1297745,2006
7510,12000000,8706701,2006
9672,13000000,2613717,2006
15005,20000000,13725032,2006
39183,1000000,215559,2006
10070,3200000,690872,2006
1440,14000000,14121177,2006
18925,100000,10243159,2006
9693,76000000,69845011,2006
3683,53000000,63657941,2006
14012,15000000,21896367,2006
214,10000000,163876815,2006
1123,14000000,5782198,2006
11619,149000000,179357126,2006
1427,63700000,133603463,2006
9836,85000000,385000317,2006
10741,14000000,20597806,2006
9969,51000000,46815807,2006
7873,2000000,6225304,2006
14823,825000,610776,2009
9796,10000000,14321070,2006
1372,100000000,171377916,2006
18147,25000000,21970831,2006
2486,100000000,249488115,2006
1246,24000000,156229050,2006
18615,16800000,2281089,2006
1125,75000000,155708695,2006
1646,21000000,43632609,2007
1259,27500000,50578411,2006
9053,30000000,7755686,2007
1251,13000000,67867998,2006
5393,47000000,37923818,2007
1931,14000000,75525718,2007
13967,30000000,35891257,2006
19344,1000000,5382,2006
26518,300000,399908,2006
13771,6000000,7818479,2006
1265,25000000,137984788,2007
10758,1500000,22217183,2007
7516,17000000,57263440,2007
10075,15000000,6551310,2007
9760,20000000,86858578,2007
1257,39000000,69538833,2007
1248,50000000,80583311,2007
2062,150000000,626549695,2007
9828,3700000,3355048,2006
1250,120000000,229545589,2007
11172,40000000,146300356,2007
10090,10000000,21851362,2007
7874,15000000,10951153,2007
4638,16000000,81742618,2007
1949,85000000,83080084,2007
7006,10000000,8243567,2008
11199,60000000,253555383,2007
1271,60000000,454161935,2007
2977,16500000,39380876,2007
14434,14000000,13205411,2007
9963,20000000,81461343,2007
14001,20000000,20614661,2007
2355,20000000,20081987,2007
7485,60000000,95538560,2007
4657,10800000,2862544,2007
9955,61000000,145594548,2007
1590,11000000,6586324,2006
8271,20000000,118537627,2007
13067,10500000,14140402,2007
1268,25000000,234981342,2007
559,258000000,894860230,2007
1950,55000000,6521829,2007
13569,2400000,1420418,2007
11798,2380000,8739576,2007
4964,27500000,219265952,2007
1562,15000000,64232714,2007
13159,20000000,20819601,2007
810,160000000,807330936,2007
5723,150000,23344056,2007
285,300000000,963420425,2007
15568,9000000,3922043,2007
3489,30000000,32955399,2008
298,85000000,311744465,2007
37959,6500000,28383441,1999
18206,1000000,844377,2007
1691,7500000,33606409,2007
9408,100000000,145395745,2007
14043,20000000,30703845,2007
10288,8000000,456814,2007
9952,10000000,7037886,2007
2359,9000000,36535837,2007
3021,22500000,131263370,2007
2196,20000000,46790428,2007
1571,110000000,382288147,2007
2959,35000000,70187088,2007
6022,30000000,12885574,2007
2698,175000000,174131329,2007
1858,151000000,708272592,2007
675,150000000,942943935,2007
4688,45000000,29367143,2007
10074,25000000,14334401,2007
2270,70000000,137022245,2007
3638,28000000,91943956,2007
8669,12000000,5295909,2008
8141,4000000,3858964,2007
31777,40000000,59795070,2010
25360,195000000,197687603,2013
8363,17500000,169955142,2007
13074,13000000,3260555,2007
21494,21600000,791154,2007
5174,180000000,256585882,2007
10760,16500000,13636339,2007
14144,6000000,18209872,2007
10431,25000000,40686409,2007
11835,20000000,16907831,2007
2335,17500000,60865364,2007
4347,30000000,129779728,2007
6973,23000000,24489150,2007
7913,5300000,29197694,2006
2252,50000000,56077088,2007
7737,45000000,146162920,2007
10030,25000000,59183821,2007
5915,20000000,56822960,2007
2001,28000000,55307857,2007
4517,55000000,74870866,2007
4566,21500000,92987651,2007
6615,12500000,11277119,2007
4513,30000000,80276156,2007
5125,27500000,26939925,2007
3877,16000000,8120148,2007
4771,19000000,34352162,2007
2011,7300000,25397460,2007
663,10000000,135759694,2007
5718,10000000,1165102,2007
5126,27000000,9352089,2007
18442,5000000,96760,2004
4982,100000000,267985456,2007
5559,150000000,287594577,2007
6977,25000000,164051250,2007
4953,20000000,30894247,2008
5123,25000000,66015869,2007
4515,35000000,63211088,2007
6639,45000000,31077418,2007
4723,17000000,364607,2007
4523,85000000,340384141,2007
1620,17500000,99135571,2007
15250,13000000,49733545,2007
13483,8600000,32968648,2007
6479,150000000,585532684,2007
6477,55000000,362605033,2007
7326,7000000,231450102,2007
1874,30000000,2717302,2007
1989,10000000,22198996,2008
11600,5000000,861325,2007
13198,1000000,473769,2007
7345,25000000,77208711,2007
6538,75000000,119512771,2007
440,40000000,128884494,2007
6575,35000000,20606053,2007
6557,30000000,160247805,2008
107282,45000000,80594860,2012
10253,32000000,79915361,2007
44434,11000000,10431506,2012
8329,2100000,23266821,2009
2312,60000000,13233220,2008
7191,25000000,171302226,2008
12085,22000000,25044057,2008
4170,12000000,1513388,2007
11908,1500000,240396,2007
15017,10000000,1537479,2007
8875,2600000,71248,2007
8090,35000000,52649951,2008
7555,47500000,112214531,2008
16988,17000000,8607815,2008
7278,30000000,84646831,2008
14220,20000000,6947084,2008
13160,10000000,21596074,2008
8321,15000000,34533783,2008
13121,2000000,2350641,2008
13490,27500000,43607627,2008
8676,72500000,109362966,2008
37003,15000000,26170402,2008
8247,82500000,222640812,2008
8390,7000000,55617866,2008
7461,40000000,150886329,2008
8328,17500000,148586910,2008
13260,55000000,43980363,2008
7942,10000000,33512260,2008
13362,1000000,304472,2008
13460,33000000,21621188,2008
12222,85000000,299477886,2008
13025,2750000,5394447,2008
8944,27000000,2412123,2008
14054,1500000,414404,2008
8060,12000000,2975188,2008
78307,250000,237816,2005
8456,21000000,39319801,2008
13688,20000000,47300771,2008
8457,40000000,49686263,2008
13495,28000000,22860477,2007
8065,35000000,159846429,2008
4942,58000000,41348628,2008
11483,40000000,6341825,1986
8988,25000000,11229035,2008
7944,1000000,16173879,2008
10488,37000000,101857425,2008
9870,30000000,105173042,2008
11918,35000000,73026302,2008
1266,20000000,65454793,2008
7459,120000000,93394462,2008
14324,38000000,5473041,2008
13007,2500000,13881317,2008
8780,30000000,64170447,2008
1726,186000000,585171547,2008
10761,40000000,106548738,2008
12400,7000000,2667084,2008
8681,25000000,226941585,2009
9029,35000000,218535708,2008
12586,3300000,12405473,2007
13191,10000000,1299855,2008
217,185000000,786558145,2008
44260,6000000,26007,2007
4564,57500000,415247258,2008
10822,4600000,968805,2008
9022,750000,1960521,2013
9502,130000000,631910531,2008
8909,75000000,342416460,2008
8960,150000000,624234272,2008
11665,80000000,226739416,2008
21074,2500000,3838486,2008
10748,11400000,29830239,2009
8847,5000000,332120,2008
11631,52000000,615748877,2008
11260,60000000,50648806,2008
6687,15000000,6379575,2008
11802,37000000,67029956,2008
13183,138000000,184068357,2009
12247,250000,284174,2007
12133,65000000,128468793,2008
13259,5000000,989319,2008
14048,1900000,5617067,2008
12192,8000000,3270974,2008
10187,21000000,17589867,2008
10183,1000000,6030129,2008
13996,5000000,4815890,2008
5038,16000000,104504817,2008
10189,26000000,102404019,2008
12289,40000000,119627047,2009
7446,90000000,191091250,2008
12180,8500000,68695443,2008
8885,2000000,13912289,2008
12621,9000000,4934104,2008
10483,65000000,72516819,2008
13515,35000000,77220596,2008
13956,25000000,43530281,2008
4944,37000000,168167798,2008
13805,20000000,36720752,2008
9381,45000000,70216497,2008
13291,22000000,27882226,2008
13389,60000000,78481410,2008
13279,20000000,44821299,2008
12797,20000000,29843245,2008
12690,20000000,27911453,2008
12412,45000000,9676497,2008
13027,80000000,178066569,2008
12182,10000000,33886017,2008
14976,12000000,17475475,2008
12113,67500000,118556530,2008
13600,38000000,17830244,2008
13051,35000000,85761789,2008
10358,24000000,36856306,2008
10523,25100000,28575778,2008
13596,20000000,34787111,2008
4960,20000000,4383538,2008
14914,20000000,4504111,2008
13812,12000000,41924774,2008
13150,30000000,43440721,2008
13809,18000000,27794339,2008
11887,11000000,274392880,2008
10527,150000000,599516844,2008
12405,14000000,384519665,2008
10764,230000000,591692078,2008
15373,28000000,94500826,2008
11917,10800000,118209778,2008
13523,19000000,10412485,2008
14655,40000000,12345883,2008
14405,20000000,154218168,2008
6972,130000000,215080810,2008
13053,150000000,328015029,2008
10139,20000000,57293371,2008
12193,80000000,168311558,2008
10900,3500000,1396395,2009
14438,500000,33473297,2008
14248,22000000,31013349,2008
14299,12000000,8942516,2008
13056,35000000,10157534,2008
14359,20000000,53191101,2008
13223,25000000,274543085,2008
11321,54000000,166617328,2008
10201,50000000,225990976,2008
2253,90000000,203902107,2008
10202,80000000,221468935,2008
13973,3400000,4124277,2008
4148,45000000,79564960,2008
17287,450000,22623,2008
8942,300000,1416046,2008
10521,30000000,115150424,2009
2309,60000000,66655938,2009
14560,26000000,185904750,2009
13429,750000,814801,2009
14353,8500000,198883,2008
10529,50000000,1250617,2009
14582,20000000,4453327,2008
13510,2000000,4294373,2008
14836,60000000,126037057,2009
13455,38000000,44411527,2009
10362,12000000,16349034,2009
10184,40000000,181053657,2009
15189,35000000,122213085,2009
7353,8000000,3587191,2011
20829,72500000,71880305,2009
15268,50000000,11895722,2009
19255,21000000,10108016,2009
16538,40000000,91729503,2009
16558,60000000,81079566,2009
13811,50000000,186450317,2009
16353,15000000,7583050,2009
13090,5000000,17329337,2009
15512,175000000,381687380,2009
16991,18000000,27148898,2009
16614,9800000,17553055,2009
14164,30000000,58228460,2009
16996,40000000,139474906,2009
16869,70000000,316915264,2009
16995,60000000,88832210,2009
17431,5000000,10676073,2009
2080,150000000,374825760,2009
13475,140000000,385680446,2009
534,200000000,365491792,2009
18360,150000000,402231063,2009
18238,2000000,3620902,2009
16871,30000000,91388487,2009
21724,25000000,32092761,2009
17927,20000000,18608570,2009
13856,1000000,26822,2008
14536,8000000,29937909,2009
14451,800000,2194020,2009
18162,100000000,69548641,2009
15073,4200000,313230,2011
17610,60000000,57604723,2009
8373,210000000,836519699,2009
62320,500000,44793168,2009
19265,15000000,35106706,2009
11322,102500000,212282709,2009
8355,90000000,859701857,2009
10024,27500000,96673002,2009
14758,200000,52443,2008
767,250000000,935083686,2009
21208,20000000,78769428,2009
20856,45000000,59551283,2009
17654,30000000,212453431,2009
17335,20000000,73964713,2009
13836,50000000,105103783,2009
17134,20000000,17306648,2009
22051,3200000,2828590,2009
19556,6000000,4713059,2009
23367,20000000,12967829,2009
19840,18000000,16382538,2009
19585,150000000,292817841,2009
8895,4000000,384244,2009
18533,230000,2703762,2009
25704,15000000,6561243,2009
23049,17000000,20465206,2009
26320,29000000,10066366,2009
12244,30000000,48559999,2009
19898,40000000,17033431,2009
19994,16000000,31943401,2009
12569,7500000,10849158,2009
18501,50000000,42002029,2009
22794,100000000,236827677,2009
18570,1000000,4731944,2009
25643,18000000,36133014,2009
29963,8500000,17220091,2009
23827,450000,194183034,2009
20178,10000000,295750,2009
22074,20000000,19121531,2009
28053,6000000,8173486,2010
22798,15000000,18856151,2009
18065,3000000,10172519,2009
19908,23600000,102236596,2009
26688,12500000,26735797,2009
22787,35000000,12254746,2009
19899,60000000,172450423,2009
23706,15000000,40127259,2009
17622,10000000,997921,2009
16523,100000000,99123656,2009
25132,20000000,29870801,2009
22803,53000000,131159781,2009
8915,40000000,19756077,2009
22947,30000000,166842739,2009
22804,11000000,69752402,2009
14968,8000000,48000000,2005
16577,65000000,41636243,2009
22820,9500000,118482,2009
10315,40000000,47085064,2009
14834,5000000,10732909,2009
14161,200000000,788408539,2009
70805,450000,450349,1997
22832,50000000,62209892,2009
20764,2500000,108907,2009
22949,35000000,95104304,2009
16866,60000000,108996113,2009
22954,60000000,124514011,2009
4597,20000000,23661038,2009
24438,58000000,80480566,2009
25968,9000000,2243,2012
19995,425000000,2783918982,2009
10197,80000000,53508858,2009
22897,85000000,224614744,2009
10528,90000000,498438212,2009
25196,8500000,47417251,2009
23398,70000000,443483213,2009
94727,150000000,639537208,2016
23963,1500000,31916,2009
22327,18000000,19685588,2010
19901,20000000,51445503,2010
25195,19000000,32618920,2010
31175,4900000,23347469,2010
33511,1900000,7785229,2010
22894,26000000,67647574,2010
27569,31000000,15826984,2010
12201,60000000,82812456,2010
8952,13000000,23014027,2010
24469,3000000,5922292,2010
32856,52000000,217569328,2010
11324,80000000,299461782,2010
38448,12000000,557545,2010
23742,37000000,55909910,2010
30128,7000000,1429453,2009
26428,70000000,38992292,2010
22805,10000000,723388,2009
22971,25000000,142033509,2010
23023,48000000,112610386,2010
26022,8470000,42355526,2010
22972,100000000,97523020,2010
24424,1000000,2721096,2010
26389,52000000,53139168,2010
26390,17000000,39233233,2010
34016,20000000,48680977,2010
25941,7300000,12023606,2010
23169,16000000,56506120,2010
34563,14000000,21410546,2010
12834,9000000,85527,2010
31867,32000000,18195238,2010
28355,27000000,28773827,2010
36970,80000000,86787530,2010
23048,36000000,65967750,2010
28211,13000000,11831131,2010
10191,165000000,494870991,2010
15544,1200000,81338,2008
27936,42000000,11756922,2010
23483,28000000,97531134,2010
35056,55000000,152269033,2010
37861,5700000,731613,2010
33217,15000000,76954311,2010
41110,10000000,15132211,2010
38810,323000,1373407,2010
39053,7000000,10062896,2010
10138,170000000,621156389,2010
38579,50000000,89895930,2010
37931,10000000,8629895,2010
37495,3750000,2436111,2010
35169,35000000,39340177,2010
18516,10000000,90909,2009
46705,1000000,16566240,2010
37821,75000000,95572749,2010
26388,1987650,21270290,2010
40247,3000000,4570178,2010
37786,95000000,294680778,2010
32823,40000000,91455875,2010
37707,30000000,26857459,2010
37056,30000000,82148538,2010
20533,47000000,11022696,2010
10193,200000000,1069818229,2010
39013,2000000,16131551,2010
10192,165000000,756244673,2010
34647,16000000,1467278,2010
20352,69000000,543495033,2010
27205,160000000,832402082,2010
38365,75000000,272223430,2010
37834,117000000,258751370,2010
27576,130000000,290650494,2010
38778,69000000,86796502,2010
35019,35000000,97799865,2010
38843,15000000,27469621,2010
37950,44000000,48478084,2010
42008,30000000,51078541,2013
22538,85000000,48056764,2010
44629,4200000,8078683,2010
23759,15000000,7885048,2010
43593,24000000,83660160,2010
44718,7000000,10828305,2010
23631,12500000,46370970,2010
41233,30000000,165889117,2010
40264,20000000,81424988,2010
35791,57500000,295874190,2010
37735,8000000,76200721,2010
38167,60000000,206598789,2010
43949,14000000,4289993,2010
41216,100000000,139716717,2010
43923,8000000,6632950,2010
41402,20000000,28270399,2010
39486,35000000,60376247,2010
44040,10000000,63354114,2010
38303,20000000,32838945,2010
38408,38000000,105887837,2010
38031,15000000,34247816,2010
44113,22000000,4065020,2010
44639,2000000,7799257,2010
43933,500000,5639730,2010
45094,12500000,11826980,2010
38415,6750000,6812530,2010
42188,15000000,11173718,2010
45649,500000,680914,2011
16290,20000000,171685793,2010
43931,25000000,16727470,2010
41436,3000000,177512032,2010
44603,50000000,105246941,2010
41733,65000000,211739043,2010
44115,18000000,60217171,2010
38055,130000000,321887208,2010
44214,13000000,331266710,2010
39210,7000000,17023121,2010
44147,8000000,5314194,2010
43434,18000000,157002,2010
45958,35000000,24687524,2011
38757,260000000,586581936,2010
45324,12500000,2272186,2010
42684,10000000,78693371,2010
38117,17000000,38028230,2011
47607,50000,424149,2010
46503,20000000,873617,2010
20526,200000000,400062763,2010
44009,8000000,20005613,2010
42888,120000000,49628177,2010
46829,30000000,8845575,2011
37080,7000000,6537179,2010
27585,5000000,6205034,2010
39451,100000000,310650574,2010
33870,18000000,25941437,2010
42297,55000000,90552675,2010
46838,5000000,5476793,2011
41515,80000000,204774690,2010
46138,8000000,15644196,2010
23047,40000000,91126600,2011
47610,110000000,695941797,2013
105067,20000000,39686769,2011
51876,27000000,155564919,2011
31007,10000000,355919,2010
38033,3000000,1022453,2010
41630,25000000,149228078,2011
45272,15000000,20601987,2010
48340,30000000,104283753,2011
52067,10000000,7862131,2011
39513,40000000,101162106,2011
14538,20000000,22139590,2010
47327,50000000,41042583,2011
44896,135000000,245504574,2011
50725,19000000,7576604,2011
48988,68000000,87173475,2011
46529,50000000,146195159,2011
44943,70000000,213463976,2011
50321,150000000,39549758,2011
50546,80000000,214974953,2011
49730,42000000,91678442,2011
38322,32000000,82332450,2011
45132,2500000,593933,2011
45612,32000000,140428499,2011
43418,9000000,3440939,2014
57120,2000000,1869928,2011
49010,3000000,834953,2011
60307,18000000,73695194,2011
50359,63000000,188657593,2011
89756,2000000,2791973,2015
50456,30000000,65343694,2011
41446,40000000,95989590,2011
46195,90000000,487519809,2011
62215,9400000,21817298,2011
10195,150000000,449326618,2011
55787,38000000,116809717,2011
52032,350000,310891,2010
62255,6500000,3149,2011
51497,125000000,629969804,2011
46738,6800000,16038343,2010
43959,18000000,47158652,2011
49022,35000000,65084116,2011
55721,32500000,289527030,2011
46849,2500000,72260,2007
1865,410600000,1045663875,2011
59436,30000000,162827388,2011
59678,13000000,6459183,2011
49444,150000000,664837547,2011
49538,160000000,355408305,2011
49020,1900000,4581937,2011
45658,5000000,2821010,2011
55347,3200000,14314407,2011
37686,50000000,257972745,2011
19963,6000000,10106975,2012
44912,200000000,219535492,2011
58224,55000000,189624452,2011
52449,19000000,215448997,2011
35688,20000000,60831067,2010
38356,195000000,1123790543,2011
59861,30000000,61449135,2011
38319,50000000,26121638,2011
22907,32000000,70587268,2010
38317,80000000,170805525,2011
51540,35000000,212417601,2011
49013,200000000,560155383,2011
64690,15000000,78054825,2011
58882,6000000,11348205,2011
1771,140000000,370569776,2011
50646,50000000,147142328,2011
51828,15000000,59168692,2011
27588,1300000,13465,2011
66942,2900000,25935,2011
51162,30000000,50145607,2011
28480,18000000,1199510,2013
43935,20000000,6093725,2011
50544,35000000,146595891,2011
12819,20000000,48958353,2010
33927,6000000,1673635,2012
59968,5000000,25861249,2011
78381,7000000,1268346,2012
62206,28000000,40966716,2011
55779,40000000,155011165,2011
51384,5000000,282687,2010
46261,25000000,39126427,2011
55420,175000,2102779,2011
52015,4000000,679482,2011
62835,40000000,72295262,2011
43942,2900000,172867,2010
51588,8000000,10763183,2011
39845,25000000,146149,2010
48572,4000000,1983596,2011
55720,10000000,1884251,2011
70868,24000000,24474463,2011
39538,60000000,137551594,2011
60308,50000000,111300835,2011
30867,500000,77121,2009
38543,25000000,5297411,2011
59440,25000000,24215385,2011
74725,800000,462206,2012
49021,70000000,65409046,2011
40807,8000000,41334735,2011
60421,900000,958978,2011
64720,4750000,4972016,2011
39254,110000000,263880341,2011
50837,1000000,5438911,2011
71859,7000000,10765283,2012
49530,35000000,165103952,2011
44754,14000000,623292,2011
50839,3400000,20433227,2011
72571,5000000,202053386,2011
71157,8900000,22744132,2012
58233,45000000,164539660,2011
59965,35000000,86648359,2011
63492,20000000,30163785,2011
69668,50000000,41642166,2011
45610,30000000,3721988,2011
59108,85000000,150422946,2011
88794,35000000,84606030,2011
40658,640000,14812,2009
44826,180000000,180047784,2011
50875,1800000,842693,2011
37958,75000000,211562435,2011
71880,79000000,150519217,2011
60422,4000000,978527,2011
93560,125000000,238317814,1997
60420,250000,3731489,2011
57212,70000000,156815529,2011
75900,10000000,34240572,2011
38407,50000000,15505922,2012
53457,14500000,25480031,2011
51052,85000000,149717124,2011
70074,55000000,22597969,2013
58574,125000000,535663443,2011
101173,10000000,1049641,2012
57157,12000000,22750356,2011
62838,26000000,146850273,2011
56292,145000000,694713230,2011
74465,50000000,118729073,2011
55301,80000000,349088523,2011
73873,7500000,8539003,2011
79777,13000000,509193,2011
63574,27500000,31157914,2012
62837,37000000,96068724,2011
70435,23000000,36374700,2012
50357,5000000,26517819,2011
72431,58000000,50365498,2012
54054,42000000,36197221,2012
78698,40000000,25268680,2012
50698,2000000,2151887,2011
76726,12000000,123681790,2012
92670,46500000,16152151,2016
84200,850000,1386088,2012
16564,5800000,9662214,2011
71676,57000000,149217355,2012
83860,1000000,5391992,2012
72213,2000000,35185884,2011
75674,12000000,82497035,2012
59962,65000000,156974557,2012
64688,42000000,202812429,2012
82532,10000000,4708127,2012
81796,20000000,33943049,2012
80304,6000000,8446952,2012
82533,3000000,1324299,2012
57165,150000000,305270083,2012
74777,70000,8555,2013
71552,50000000,236799211,2012
92182,2000000,16610760,2012
62764,85000000,173613482,2012
44833,209000000,305218228,2012
67660,12000000,113373764,2012
66125,9100000,20927794,2011
62213,150000000,238202668,2012
26815,1070000,5348767,2009
41154,215000000,654213485,2012
58595,170000000,401021746,2012
86812,135000,429448,2012
93856,1000000,42411721,2012
70981,125000000,402448265,2012
35691,3000000,3237452,2010
50647,32500000,24159934,2012
83666,16000000,68582095,2012
45054,36000000,4020990,2011
50601,12000000,87793,2011
84332,750000,4422318,2012
68818,4500000,1217307,2011
62177,185000000,554606532,2012
81836,21500000,74326015,2012
72331,67500000,137489730,2012
80585,70000000,61031932,2012
88005,10000000,11766959,2012
72105,50000000,556016627,2012
77930,7000000,170549753,2012
83770,25000000,9313302,2012
86985,2600000,15298355,2014
57800,95000000,879765137,2012
84175,1800000,23265132,2012
98548,16000000,12519804,2012
66025,1500000,372239,2011
73567,10000000,4659110,2012
37724,200000000,1110526981,2012
77174,60000000,108119662,2012
82650,22000000,77229695,2012
49526,35000000,31393201,2012
84174,3000000,12577401,2012
114150,17000000,116044347,2012
59967,30000000,170466405,2012
84188,270000,830700,2012
87428,57500000,58085235,2012
71679,65000000,238940997,2012
87825,60000000,47818913,2012
49049,45000000,41467606,2012
60599,12000000,35830713,2012
77016,15000000,57586606,2012
103328,4000000,4230426,2012
82675,45000000,377807404,2012
82505,6900000,44103982,2012
97365,19500000,29393634,2012
101267,12000000,32700439,2012
57230,26000000,34246770,2015
62214,39000000,81150788,2012
82507,3000000,87727807,2012
76492,85000000,378505812,2012
68734,44500000,227140757,2012
86838,13500000,33035736,2012
82990,5000000,140619520,2012
94348,35000000,35426759,2012
83542,102000000,130673154,2012
61012,20000000,55975672,2012
82684,20000000,8300821,2012
87826,42000000,73239258,2012
64689,15000000,39238443,2012
82690,165000000,496511521,2012
82693,21000000,236412453,2012
87502,31000000,160558438,2012
87827,120000000,607987022,2012
82631,19000000,5745503,2012
86837,9700000,36787044,2012
72976,65000000,273346281,2012
73935,16000000,94812,2012
81188,145000000,306900902,2012
85446,33000000,165552290,2012
62720,1000000,15943081,2005
